id,origin_url,jumlah_suara_pasangan01_anies_imin,jumlah_suara_pasangan02_prabowo_gibran,jumlah_suara_pasangan03_ganjar_mahfud,image_urls,suara_sah,suara_tidak_sah,suara_total,pemilih_dpt_total,pemilih_dpt_lelaki,pemilih_dpt_perempuan,pengguna_dpt_total,pengguna_dpt_lelaki,pengguna_dpt_perempuan,pengguna_dptb_total,pengguna_dptb_lelaki,pengguna_dptb_perempuan,pengguna_total,pengguna_total_lelaki,pengguna_total_perempuan,pengguna_non_dpt_total,pengguna_non_dpt_lelaki,pengguna_non_dpt_perempuan,psu,status_suara,status_adm,ts,lastupdated,tps_id,nama_tps,kelurahan_id,nama_kelurahan,kecamatan_id,nama_kecamatan,kota_id,nama_kota,provinsi_id,nama_provinsi
3374121006010,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337412/3374121006/3374121006010,,,,", , ",,,,,,,,,,,,,,,,,,,,False,False,2024-02-15 07:00:44,2024-03-11 13:38:29.774,48061010,TPS 010,143470,PONGANGAN,143464,GUNUNGPATI,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374121006011,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337412/3374121006/3374121006011,,,,", , ",,,,,,,,,,,,,,,,,,,,False,False,2024-02-15 07:00:44,2024-03-11 13:38:29.774,48061011,TPS 011,143470,PONGANGAN,143464,GUNUNGPATI,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374121006012,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337412/3374121006/3374121006012,16,78,95,"https://sirekap-obj-formc.kpu.go.id/1f8f/pemilu/ppwp/33/74/12/10/06/3374121006012-20240215-002531--c98fdf84-a808-48b8-9cf7-d5ec4b5c3adb.jpg, https://sirekap-obj-formc.kpu.go.id/1f8f/pemilu/ppwp/33/74/12/10/06/3374121006012-20240215-002718--eda8a9f2-c481-4c47-a7a7-68fda05e9da1.jpg, https://sirekap-obj-formc.kpu.go.id/1f8f/pemilu/ppwp/33/74/12/10/06/3374121006012-20240215-002907--d6fe4d0b-ad90-475f-b598-69ba8f9782bf.jpg",,,,,,,,,,,,,,,,,,,,True,False,2024-02-24 22:31:28,2024-03-11 13:38:29.774,48061012,TPS 012,143470,PONGANGAN,143464,GUNUNGPATI,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374121006013,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337412/3374121006/3374121006013,13,125,85,"https://sirekap-obj-formc.kpu.go.id/7fbb/pemilu/ppwp/33/74/12/10/06/3374121006013-20240215-015559--17a3b330-3165-442d-bbc9-5887c8e3ff51.jpg, https://sirekap-obj-formc.kpu.go.id/7fbb/pemilu/ppwp/33/74/12/10/06/3374121006013-20240215-015631--91956765-7d08-4fca-8c6c-9a68ba11cbbe.jpg, https://sirekap-obj-formc.kpu.go.id/7fbb/pemilu/ppwp/33/74/12/10/06/3374121006013-20240215-015743--50503c93-075c-4d98-a5a3-f2ac459b3c71.jpg",,,,,,,,,,,,,,,,,,,,True,False,2024-02-16 12:51:22,2024-03-11 13:38:29.774,48061013,TPS 013,143470,PONGANGAN,143464,GUNUNGPATI,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374121006014,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337412/3374121006/3374121006014,,,,", , ",,,,,,,,,,,,,,,,,,,,False,False,2024-02-15 07:00:44,2024-03-11 13:38:29.774,48061014,TPS 014,143470,PONGANGAN,143464,GUNUNGPATI,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374121006015,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337412/3374121006/3374121006015,,,,", , ",,,,,,,,,,,,,,,,,,,,False,False,2024-02-15 07:00:44,2024-03-11 13:38:29.774,48061015,TPS 015,143470,PONGANGAN,143464,GUNUNGPATI,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374121006016,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337412/3374121006/3374121006016,9,68,105,"https://sirekap-obj-formc.kpu.go.id/c0c4/pemilu/ppwp/33/74/12/10/06/3374121006016-20240215-010658--9c94de93-1100-445f-8233-9f20a45ba2e4.jpg, https://sirekap-obj-formc.kpu.go.id/c0c4/pemilu/ppwp/33/74/12/10/06/3374121006016-20240215-011052--08aeaec8-699b-4959-b8f9-3781822285da.jpg, https://sirekap-obj-formc.kpu.go.id/c0c4/pemilu/ppwp/33/74/12/10/06/3374121006016-20240215-011153--7adb1911-8d88-4c3e-a4d2-0405e4bde282.jpg",182,6,188,240,121,119,188,91,97,,,,188,91,97,,,,,True,True,2024-02-15 17:00:25,2024-03-11 13:38:29.774,48061016,TPS 016,143470,PONGANGAN,143464,GUNUNGPATI,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374121006017,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337412/3374121006/3374121006017,21,72,122,"https://sirekap-obj-formc.kpu.go.id/3e1c/pemilu/ppwp/33/74/12/10/06/3374121006017-20240215-005146--f6dc05f7-f8a2-461a-823e-2f85109755a5.jpg, https://sirekap-obj-formc.kpu.go.id/3e1c/pemilu/ppwp/33/74/12/10/06/3374121006017-20240215-005307--89392d5a-1ddc-4047-8844-13037575c81a.jpg, https://sirekap-obj-formc.kpu.go.id/3e1c/pemilu/ppwp/33/74/12/10/06/3374121006017-20240215-005453--84d41cb9-10f5-49d0-b494-1baf133ac473.jpg",,,,,,,,,,,,,,,,,,,,True,False,2024-02-24 22:31:28,2024-03-11 13:38:29.774,48061017,TPS 017,143470,PONGANGAN,143464,GUNUNGPATI,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374121011001,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337412/3374121011/3374121011001,16,141,74,"https://sirekap-obj-formc.kpu.go.id/b872/pemilu/ppwp/33/74/12/10/11/3374121011001-20240214-155149--4a2f1ddd-0c24-42ea-af56-a21e210550b8.jpg, https://sirekap-obj-formc.kpu.go.id/b872/pemilu/ppwp/33/74/12/10/11/3374121011001-20240214-184607--304835d8-2fd5-4803-9f27-85846d6e3688.jpg, https://sirekap-obj-formc.kpu.go.id/b872/pemilu/ppwp/33/74/12/10/11/3374121011001-20240214-155620--7b43da51-7ae6-4ffb-a78d-9a119a9531b8.jpg",231,8,239,271,136,135,228,10,128,1,1,,239,111,128,,,,,True,True,2024-02-14 21:46:01,2024-03-11 13:38:29.774,48066001,TPS 001,143475,SADENG,143464,GUNUNGPATI,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374121011002,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337412/3374121011/3374121011002,37,129,66,"https://sirekap-obj-formc.kpu.go.id/a274/pemilu/ppwp/33/74/12/10/11/3374121011002-20240214-225614--6694a2fd-711a-4b88-8874-dda5a833dcee.jpg, https://sirekap-obj-formc.kpu.go.id/a274/pemilu/ppwp/33/74/12/10/11/3374121011002-20240214-225806--3db9849e-dfdf-40d7-a1a4-167e4a5603d1.jpg, ",,,,,,,,,,,,,,,,,,,,True,False,2024-02-16 16:25:10,2024-03-11 13:38:29.774,48066002,TPS 002,143475,SADENG,143464,GUNUNGPATI,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374121011003,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337412/3374121011/3374121011003,20,132,78,"https://sirekap-obj-formc.kpu.go.id/d831/pemilu/ppwp/33/74/12/10/11/3374121011003-20240214-203409--9e04a433-4400-4006-872e-695041d875c1.jpg, https://sirekap-obj-formc.kpu.go.id/d831/pemilu/ppwp/33/74/12/10/11/3374121011003-20240214-203421--d9133da2-984e-4bff-a061-5322848e89c3.jpg, https://sirekap-obj-formc.kpu.go.id/d831/pemilu/ppwp/33/74/12/10/11/3374121011003-20240214-203427--5ef0bdde-70a1-461f-baaa-61193b12c8df.jpg",230,6,236,263,121,142,236,108,128,,,,236,108,128,,,,,True,True,2024-02-15 00:41:44,2024-03-11 13:38:29.774,48066003,TPS 003,143475,SADENG,143464,GUNUNGPATI,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374121011004,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337412/3374121011/3374121011004,26,133,70,"https://sirekap-obj-formc.kpu.go.id/7c92/pemilu/ppwp/33/74/12/10/11/3374121011004-20240220-095549--b982c9de-e7ee-411a-83f3-6842f3de705d.jpg, https://sirekap-obj-formc.kpu.go.id/7c92/pemilu/ppwp/33/74/12/10/11/3374121011004-20240214-215719--6adba9a2-d1f4-4128-8fda-c18be5312bb2.jpg, https://sirekap-obj-formc.kpu.go.id/7c92/pemilu/ppwp/33/74/12/10/11/3374121011004-20240214-220102--401071a3-2fb4-47e7-a64a-d78114b6440d.jpg",,,,,,,,,,,,,,,,,,,,True,False,2024-02-20 10:00:00,2024-03-11 13:38:29.774,48066004,TPS 004,143475,SADENG,143464,GUNUNGPATI,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374121011005,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337412/3374121011/3374121011005,21,148,68,"https://sirekap-obj-formc.kpu.go.id/9264/pemilu/ppwp/33/74/12/10/11/3374121011005-20240215-144131--11b021c3-7253-4a35-a6cd-1dc6ba070787.jpg, https://sirekap-obj-formc.kpu.go.id/9264/pemilu/ppwp/33/74/12/10/11/3374121011005-20240215-155647--bba9330c-e702-489c-bd1e-05630785593b.jpg, https://sirekap-obj-formc.kpu.go.id/9264/pemilu/ppwp/33/74/12/10/11/3374121011005-20240215-144609--f29aaf22-0d50-4552-b1d2-bcd903ce41e1.jpg",237,9,246,277,134,143,245,116,129,,,,246,117,129,1,1,,,True,True,2024-02-19 06:16:00,2024-03-11 13:38:29.774,48066005,TPS 005,143475,SADENG,143464,GUNUNGPATI,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374121011006,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337412/3374121011/3374121011006,28,178,47,"https://sirekap-obj-formc.kpu.go.id/5f6a/pemilu/ppwp/33/74/12/10/11/3374121011006-20240214-191519--b950e811-17e6-4f10-83d8-7a3636d01963.jpg, https://sirekap-obj-formc.kpu.go.id/5f6a/pemilu/ppwp/33/74/12/10/11/3374121011006-20240214-191250--aedf73f7-c87b-4acb-ad4e-8cf5b2d7f9ca.jpg, https://sirekap-obj-formc.kpu.go.id/5f6a/pemilu/ppwp/33/74/12/10/11/3374121011006-20240214-191326--f296935f-14b1-4484-a0be-214cadfd60ee.jpg",253,9,262,280,135,145,261,122,139,1,1,,262,123,139,,,,,True,True,2024-02-19 06:16:00,2024-03-11 13:38:29.774,48066006,TPS 006,143475,SADENG,143464,GUNUNGPATI,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374121011007,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337412/3374121011/3374121011007,24,160,70,"https://sirekap-obj-formc.kpu.go.id/5afa/pemilu/ppwp/33/74/12/10/11/3374121011007-20240214-190354--425e04b1-10d4-4a5a-9875-7816ea22ab8c.jpg, https://sirekap-obj-formc.kpu.go.id/5afa/pemilu/ppwp/33/74/12/10/11/3374121011007-20240214-192455--35db6c85-61f6-45ce-9170-7b89015a227a.jpg, https://sirekap-obj-formc.kpu.go.id/5afa/pemilu/ppwp/33/74/12/10/11/3374121011007-20240214-192325--286a228e-916b-4d5c-b6f6-683aeabbfe9a.jpg",254,8,262,281,143,138,260,131,129,,,,262,133,129,2,2,,,True,True,2024-02-14 21:46:01,2024-03-11 13:38:29.774,48066007,TPS 007,143475,SADENG,143464,GUNUNGPATI,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374121011008,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337412/3374121011/3374121011008,18,121,82,"https://sirekap-obj-formc.kpu.go.id/ad33/pemilu/ppwp/33/74/12/10/11/3374121011008-20240214-155023--85f8fef2-2393-4a32-b978-200c22bf2471.jpg, https://sirekap-obj-formc.kpu.go.id/ad33/pemilu/ppwp/33/74/12/10/11/3374121011008-20240214-155105--62cca51d-1668-4ecb-9d32-6d68461f18c0.jpg, https://sirekap-obj-formc.kpu.go.id/ad33/pemilu/ppwp/33/74/12/10/11/3374121011008-20240214-155155--db4f6ff6-01dd-41f3-bc5f-6edc66c6b4aa.jpg",,,,,,,,,,,,,,,,,,,,True,False,2024-02-16 12:51:22,2024-03-11 13:38:29.774,48066008,TPS 008,143475,SADENG,143464,GUNUNGPATI,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374121011009,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337412/3374121011/3374121011009,12,155,71,"https://sirekap-obj-formc.kpu.go.id/fdd4/pemilu/ppwp/33/74/12/10/11/3374121011009-20240214-195119--67caccf8-80f6-4436-8127-a870d76a1a9c.jpg, https://sirekap-obj-formc.kpu.go.id/fdd4/pemilu/ppwp/33/74/12/10/11/3374121011009-20240214-200322--b90abe6a-30cc-4a0f-9afa-4c2e1835aa0a.jpg, https://sirekap-obj-formc.kpu.go.id/fdd4/pemilu/ppwp/33/74/12/10/11/3374121011009-20240214-223538--19390c78-090f-4e52-94c0-de5401feb9eb.jpg",,,,,,,,,,,,,,,,,,,,True,False,2024-02-24 22:31:28,2024-03-11 13:38:29.774,48066009,TPS 009,143475,SADENG,143464,GUNUNGPATI,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374121011010,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337412/3374121011/3374121011010,21,156,71,"https://sirekap-obj-formc.kpu.go.id/7b41/pemilu/ppwp/33/74/12/10/11/3374121011010-20240214-185453--335d16d6-29f6-419e-9fab-0cb52694d4e9.jpg, https://sirekap-obj-formc.kpu.go.id/7b41/pemilu/ppwp/33/74/12/10/11/3374121011010-20240214-185921--b481e554-d7ad-4d15-a4dd-19cbb21a5f13.jpg, https://sirekap-obj-formc.kpu.go.id/7b41/pemilu/ppwp/33/74/12/10/11/3374121011010-20240214-190034--36adbd0e-3fd9-48cf-bf0e-1e36967a5762.jpg",251,9,260,289,140,149,260,123,137,,,,260,123,137,,,,,True,True,2024-02-19 06:16:00,2024-03-11 13:38:29.774,48066010,TPS 010,143475,SADENG,143464,GUNUNGPATI,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374121011011,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337412/3374121011/3374121011011,18,143,88,"https://sirekap-obj-formc.kpu.go.id/4743/pemilu/ppwp/33/74/12/10/11/3374121011011-20240216-082653--28ba8063-7310-4900-a6a4-53458585e50c.jpg, https://sirekap-obj-formc.kpu.go.id/4743/pemilu/ppwp/33/74/12/10/11/3374121011011-20240215-034624--db4d5d6f-cf39-42b6-8731-e8465f72464f.jpg, https://sirekap-obj-formc.kpu.go.id/4743/pemilu/ppwp/33/74/12/10/11/3374121011011-20240214-190034--50bb131b-370d-4ca7-b0b3-94961298b4cd.jpg",249,5,254,300,146,154,251,118,133,2,,2,254,119,135,1,1,,,True,True,2024-02-19 06:16:00,2024-03-11 13:38:29.774,48066011,TPS 011,143475,SADENG,143464,GUNUNGPATI,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374121011012,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337412/3374121011/3374121011012,36,127,87,"https://sirekap-obj-formc.kpu.go.id/d23d/pemilu/ppwp/33/74/12/10/11/3374121011012-20240214-185209--84929d0d-0f4f-4bf2-bdd4-25ff8620be01.jpg, https://sirekap-obj-formc.kpu.go.id/d23d/pemilu/ppwp/33/74/12/10/11/3374121011012-20240214-185608--699c8f2b-0488-4768-b972-3b95f171df1c.jpg, https://sirekap-obj-formc.kpu.go.id/d23d/pemilu/ppwp/33/74/12/10/11/3374121011012-20240214-185621--84c3a902-f697-42ae-800a-de284034e3d2.jpg",250,14,264,298,143,155,257,120,137,1,,1,264,124,140,6,4,2,,True,True,2024-02-14 21:46:01,2024-03-11 13:38:29.774,48066012,TPS 012,143475,SADENG,143464,GUNUNGPATI,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374121011013,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337412/3374121011/3374121011013,34,97,115,"https://sirekap-obj-formc.kpu.go.id/cc26/pemilu/ppwp/33/74/12/10/11/3374121011013-20240214-192839--b7edbf39-6522-468f-9b3d-aa92c59dcca6.jpg, https://sirekap-obj-formc.kpu.go.id/cc26/pemilu/ppwp/33/74/12/10/11/3374121011013-20240214-155230--d49e9b15-b00b-4e1c-b8be-d62d24558bc0.jpg, https://sirekap-obj-formc.kpu.go.id/cc26/pemilu/ppwp/33/74/12/10/11/3374121011013-20240214-155215--3a637528-8e28-4734-ae53-97e0b2b88559.jpg",246,4,250,296,140,156,249,116,133,1,1,,250,117,133,,,,,True,True,2024-02-19 06:16:00,2024-03-11 13:38:29.774,48066013,TPS 013,143475,SADENG,143464,GUNUNGPATI,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374121011014,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337412/3374121011/3374121011014,38,90,80,"https://sirekap-obj-formc.kpu.go.id/ba8f/pemilu/ppwp/33/74/12/10/11/3374121011014-20240214-211331--d2076228-6df1-44ef-a379-5d3142c91778.jpg, https://sirekap-obj-formc.kpu.go.id/ba8f/pemilu/ppwp/33/74/12/10/11/3374121011014-20240214-211827--fbb68458-7165-404b-af43-01ef66e06129.jpg, https://sirekap-obj-formc.kpu.go.id/ba8f/pemilu/ppwp/33/74/12/10/11/3374121011014-20240214-210738--56be2d49-f26f-4185-9a76-6172944c681b.jpg",208,5,213,295,151,144,210,106,104,2,1,1,213,107,106,1,,1,,True,True,2024-02-15 00:41:44,2024-03-11 13:38:29.774,48066014,TPS 014,143475,SADENG,143464,GUNUNGPATI,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374121011015,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337412/3374121011/3374121011015,42,85,69,"https://sirekap-obj-formc.kpu.go.id/61ac/pemilu/ppwp/33/74/12/10/11/3374121011015-20240215-010232--2ea53958-d312-4e2f-b87a-d7989f938166.jpg, https://sirekap-obj-formc.kpu.go.id/61ac/pemilu/ppwp/33/74/12/10/11/3374121011015-20240215-010408--619f1ab1-86c5-47ab-af63-5d015a14a93b.jpg, https://sirekap-obj-formc.kpu.go.id/61ac/pemilu/ppwp/33/74/12/10/11/3374121011015-20240215-010536--b9c9d116-7309-4214-99ea-3c49f7050df7.jpg",196,,196,278,128,150,188,84,104,2,,2,196,86,110,6,2,4,,True,True,2024-02-15 20:00:44,2024-03-11 13:38:29.774,48066015,TPS 015,143475,SADENG,143464,GUNUNGPATI,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374121011016,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337412/3374121011/3374121011016,20,67,69,"https://sirekap-obj-formc.kpu.go.id/c265/pemilu/ppwp/33/74/12/10/11/3374121011016-20240215-220108--d698491c-7f13-48ec-8a7a-092bb7173e6e.jpg, https://sirekap-obj-formc.kpu.go.id/c265/pemilu/ppwp/33/74/12/10/11/3374121011016-20240215-220109--5472e1f7-d7e8-4527-a73e-959ed5bebf2e.jpg, https://sirekap-obj-formc.kpu.go.id/c265/pemilu/ppwp/33/74/12/10/11/3374121011016-20240215-220108--d2832c43-952c-4106-8c0c-767bfed5f95d.jpg",156,1,157,157,71,86,156,71,85,,,,157,71,86,1,,1,,True,True,2024-02-19 06:16:00,2024-03-11 13:38:29.774,48066016,TPS 016,143475,SADENG,143464,GUNUNGPATI,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374121011017,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337412/3374121011/3374121011017,37,131,70,"https://sirekap-obj-formc.kpu.go.id/069a/pemilu/ppwp/33/74/12/10/11/3374121011017-20240214-191612--a8c70760-28c4-40f3-ad7d-84257df24ade.jpg, https://sirekap-obj-formc.kpu.go.id/069a/pemilu/ppwp/33/74/12/10/11/3374121011017-20240214-204626--25473c2b-ae64-4e91-8787-af1f5d59e9d1.jpg, https://sirekap-obj-formc.kpu.go.id/069a/pemilu/ppwp/33/74/12/10/11/3374121011017-20240214-191630--40aba1bd-52ee-4921-aef7-85fdba9eb597.jpg",238,6,244,299,139,160,231,102,129,13,6,7,244,108,136,,,,,True,True,2024-02-24 22:31:28,2024-03-11 13:38:29.774,48066017,TPS 017,143475,SADENG,143464,GUNUNGPATI,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374121011018,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337412/3374121011/3374121011018,35,94,72,"https://sirekap-obj-formc.kpu.go.id/ec44/pemilu/ppwp/33/74/12/10/11/3374121011018-20240214-194413--26de0630-47df-46a3-b4db-c3a692404b11.jpg, https://sirekap-obj-formc.kpu.go.id/ec44/pemilu/ppwp/33/74/12/10/11/3374121011018-20240214-203731--3ab8d83b-42c9-4c5b-9229-045c27f9e59e.jpg, https://sirekap-obj-formc.kpu.go.id/ec44/pemilu/ppwp/33/74/12/10/11/3374121011018-20240214-194626--db6bb058-758b-4876-a42f-ccbae2519531.jpg",201,2,203,250,114,136,189,84,105,14,7,7,203,91,112,,,,,True,True,2024-02-19 06:16:00,2024-03-11 13:38:29.774,48066018,TPS 018,143475,SADENG,143464,GUNUNGPATI,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374121011019,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337412/3374121011/3374121011019,52,86,60,"https://sirekap-obj-formc.kpu.go.id/4176/pemilu/ppwp/33/74/12/10/11/3374121011019-20240214-212000--da4194eb-5145-485a-aba8-0df689a4d891.jpg, https://sirekap-obj-formc.kpu.go.id/4176/pemilu/ppwp/33/74/12/10/11/3374121011019-20240214-212019--9ba35c61-f19e-4e7e-a3e0-084d44063fdf.jpg, https://sirekap-obj-formc.kpu.go.id/4176/pemilu/ppwp/33/74/12/10/11/3374121011019-20240214-212039--99a1ed98-ed72-4e2b-b89e-3034721be7e3.jpg",,,,,,,,,,,,,,,,,,,,True,False,2024-02-16 12:51:22,2024-03-11 13:38:29.774,48066019,TPS 019,143475,SADENG,143464,GUNUNGPATI,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374121011020,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337412/3374121011/3374121011020,72,125,79,"https://sirekap-obj-formc.kpu.go.id/eede/pemilu/ppwp/33/74/12/10/11/3374121011020-20240215-011230--834ae14d-f634-4571-8e23-e8c21cd8e6a6.jpg, https://sirekap-obj-formc.kpu.go.id/eede/pemilu/ppwp/33/74/12/10/11/3374121011020-20240215-011317--49820b94-0658-4864-a6d6-bdb4eafe4954.jpg, https://sirekap-obj-formc.kpu.go.id/eede/pemilu/ppwp/33/74/12/10/11/3374121011020-20240215-011347--5cddf8e7-7919-40f8-953b-879b91e6eeab.jpg",,,,,,,,,,,,,,,,,,,,True,False,2024-02-16 12:51:22,2024-03-11 13:38:29.774,48066020,TPS 020,143475,SADENG,143464,GUNUNGPATI,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374121011021,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337412/3374121011/3374121011021,31,110,94,"https://sirekap-obj-formc.kpu.go.id/d1f5/pemilu/ppwp/33/74/12/10/11/3374121011021-20240214-210712--5a446f9d-d10a-49bf-824f-1dbdb3e85331.jpg, https://sirekap-obj-formc.kpu.go.id/d1f5/pemilu/ppwp/33/74/12/10/11/3374121011021-20240214-194216--c750056d-f53a-4da4-8083-426baf574544.jpg, https://sirekap-obj-formc.kpu.go.id/d1f5/pemilu/ppwp/33/74/12/10/11/3374121011021-20240214-194352--861775ae-84d5-4606-b492-2b26d2ecddee.jpg",,,,,,,,,,,,,,,,,,,,True,False,2024-02-16 12:51:22,2024-03-11 13:38:29.774,48066021,TPS 021,143475,SADENG,143464,GUNUNGPATI,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374121009001,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337412/3374121009/3374121009001,24,135,95,"https://sirekap-obj-formc.kpu.go.id/df54/pemilu/ppwp/33/74/12/10/09/3374121009001-20240214-220111--8c235985-cdf2-4323-b5fe-c3d2de5425fa.jpg, https://sirekap-obj-formc.kpu.go.id/df54/pemilu/ppwp/33/74/12/10/09/3374121009001-20240214-220302--8bab2e8c-c77f-4c4d-bc31-9960cf68c2e5.jpg, https://sirekap-obj-formc.kpu.go.id/df54/pemilu/ppwp/33/74/12/10/09/3374121009001-20240214-220356--8affc6a0-abac-48aa-8f99-1fc6ef453354.jpg",254,7,261,275,136,139,241,116,125,20,7,13,261,123,138,,,,,True,True,2024-02-15 03:06:03,2024-03-11 13:38:29.774,48064001,TPS 001,143473,SEKARAN,143464,GUNUNGPATI,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374121009002,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337412/3374121009/3374121009002,29,159,69,"https://sirekap-obj-formc.kpu.go.id/75ff/pemilu/ppwp/33/74/12/10/09/3374121009002-20240216-133506--374c4c4e-9cf0-4a2c-a4af-51d318a7a2cf.jpg, https://sirekap-obj-formc.kpu.go.id/75ff/pemilu/ppwp/33/74/12/10/09/3374121009002-20240216-133508--99f420d5-25c8-4a92-87ae-9ce4df7c9c92.jpg, https://sirekap-obj-formc.kpu.go.id/75ff/pemilu/ppwp/33/74/12/10/09/3374121009002-20240216-133507--85f32ea1-5f20-49a9-9029-38eed8a165b0.jpg",257,5,262,287,146,141,242,112,130,19,5,14,262,118,144,,1,,,True,True,2024-02-19 06:16:00,2024-03-11 13:38:29.774,48064002,TPS 002,143473,SEKARAN,143464,GUNUNGPATI,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374121009003,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337412/3374121009/3374121009003,,,,", , ",,,,,,,,,,,,,,,,,,,,False,False,2024-02-15 07:00:44,2024-03-11 13:38:29.774,48064003,TPS 003,143473,SEKARAN,143464,GUNUNGPATI,191324,KOTA SEMARANG,191097,JAWA TENGAH
3374121009004,https://pemilu2024.kpu.go.id/pilpres/hitung-suara/33/3374/337412/3374121009/3374121009004,21,133,87,"https://sirekap-obj-formc.kpu.go.id/8455/pemilu/ppwp/33/74/12/10/09/3374121009004-20240216-131710--abb97959-a2cc-4691-a8ad-7f841101ce0c.jpg, https://sirekap-obj-formc.kpu.go.id/8455/pemilu/ppwp/33/74/12/10/09/3374121009004-20240216-131711--41a978fd-3d4b-4943-beb1-7f80234630c1.jpg, https://sirekap-obj-formc.kpu.go.id/8455/pemilu/ppwp/33/74/12/10/09/3374121009004-20240216-131711--fb4ab292-aac8-4d03-a053-8b2f0971fa94.jpg",241,7,248,270,133,137,230,108,122,18,2,16,248,110,138,,,,,True,True,2024-02-19 06:16:00,2024-03-11 13:38:29.774,48064004,TPS 004,143473,SEKARAN,143464,GUNUNGPATI,191324,KOTA SEMARANG,191097,JAWA TENGAH
