provinsi,kab_kota,kecamatan,desa_kelurahan,tps,suara_A,suara_B,suara_C,suara_sah
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,GUNUNGPATI,3374121004001,27,131,94,252
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,GUNUNGPATI,3374121004002,48,141,64,253
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,GUNUNGPATI,3374121004003,78,124,69,271
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,GUNUNGPATI,3374121004004,59,125,68,252
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,GUNUNGPATI,3374121004005,45,83,65,193
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,GUNUNGPATI,3374121004006,36,112,85,233
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,GUNUNGPATI,3374121004007,52,106,94,252
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,GUNUNGPATI,3374121004008,27,111,62,200
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,GUNUNGPATI,3374121004009,27,94,67,188
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,GUNUNGPATI,3374121004010,33,145,80,258
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,GUNUNGPATI,3374121004011,27,137,83,247
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,GUNUNGPATI,3374121004012,15,158,77,250
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,GUNUNGPATI,3374121004013,25,131,62,218
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,GUNUNGPATI,3374121004014,35,128,67,230
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,GUNUNGPATI,3374121004015,12,99,70,181
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,GUNUNGPATI,3374121004016,24,121,93,238
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,GUNUNGPATI,3374121004018,16,117,134,267
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,GUNUNGPATI,3374121004019,33,132,79,244
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,GUNUNGPATI,3374121004020,17,106,95,218
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,GUNUNGPATI,3374121004021,24,100,120,244
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,JATIREJO,3374121013001,17,138,98,253
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,JATIREJO,3374121013003,17,100,80,197
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,JATIREJO,3374121013004,8,136,95,239
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,KALISEGORO,3374121015001,25,125,108,258
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,KALISEGORO,3374121015002,29,150,95,274
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,KALISEGORO,3374121015003,36,137,97,270
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,KALISEGORO,3374121015004,35,113,102,250
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,KALISEGORO,3374121015006,24,106,91,221
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,KALISEGORO,3374121015008,66,123,74,263
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,KALISEGORO,3374121015009,87,125,56,268
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,KALISEGORO,3374121015010,46,116,111,273
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,KANDRI,3374121016001,25,115,83,223
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,KANDRI,3374121016002,18,115,66,199
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,KANDRI,3374121016003,35,101,78,214
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,KANDRI,3374121016004,16,117,81,214
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,KANDRI,3374121016005,29,110,78,217
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,KANDRI,3374121016006,24,112,82,218
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,KANDRI,3374121016007,20,130,72,222
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,KANDRI,3374121016008,14,121,104,239
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,KANDRI,3374121016009,21,121,97,239
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,KANDRI,3374121016010,7,147,80,234
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,KANDRI,3374121016011,6,135,92,233
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,KANDRI,3374121016012,29,133,70,232
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,KANDRI,3374121016013,51,120,59,230
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,KANDRI,3374121016014,58,103,75,236
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,MANGUNSARI,3374121002002,25,143,124,292
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,NGIJO,3374121007001,23,150,62,235
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,NGIJO,3374121007002,34,133,67,234
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,NGIJO,3374121007004,22,135,108,265
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,NGIJO,3374121007005,45,136,86,267
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,NGIJO,3374121007008,16,120,117,253
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,NGIJO,3374121007009,70,125,60,255
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,NGIJO,3374121007011,32,144,104,280
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,NONGKOSAWIT,3374121005001,32,152,75,259
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,NONGKOSAWIT,3374121005002,25,127,100,252
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,NONGKOSAWIT,3374121005003,22,155,84,261
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,NONGKOSAWIT,3374121005004,35,131,80,246
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,NONGKOSAWIT,3374121005005,63,117,67,247
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,NONGKOSAWIT,3374121005006,21,148,79,248
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,NONGKOSAWIT,3374121005007,28,153,58,239
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,NONGKOSAWIT,3374121005008,39,120,77,236
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,NONGKOSAWIT,3374121005011,33,92,60,185
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,NONGKOSAWIT,3374121005012,24,103,46,173
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,NONGKOSAWIT,3374121005013,29,60,45,134
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,NONGKOSAWIT,3374121005014,35,151,78,264
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,NONGKOSAWIT,3374121005016,24,147,100,271
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,PAKINTELAN,3374121001001,18,129,98,245
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,PAKINTELAN,3374121001002,25,117,79,221
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,PAKINTELAN,3374121001003,21,124,76,221
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,PAKINTELAN,3374121001005,12,126,79,217
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,PAKINTELAN,3374121001006,25,125,60,210
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,PAKINTELAN,3374121001008,34,100,107,241
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,PAKINTELAN,3374121001009,26,90,106,222
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,PAKINTELAN,3374121001010,20,70,98,188
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,PAKINTELAN,3374121001011,26,142,78,246
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,PAKINTELAN,3374121001012,16,144,88,248
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,PAKINTELAN,3374121001013,31,111,83,225
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,PAKINTELAN,3374121001014,24,116,119,259
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,PAKINTELAN,3374121001015,44,123,111,278
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,PAKINTELAN,3374121001017,39,131,121,291
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,PATEMON,3374121008001,39,145,68,252
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,PATEMON,3374121008004,48,145,73,266
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,PATEMON,3374121008007,39,151,73,263
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,PATEMON,3374121008008,59,145,76,280
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,PATEMON,3374121008009,81,142,47,270
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,PATEMON,3374121008010,52,126,77,255
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,PATEMON,3374121008011,50,147,60,257
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,PATEMON,3374121008013,32,136,102,270
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,PATEMON,3374121008014,41,135,89,265
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,PATEMON,3374121008016,33,70,69,172
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,PLALANGAN,3374121003001,47,143,70,260
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,PLALANGAN,3374121003002,59,114,78,251
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,PLALANGAN,3374121003003,37,119,86,242
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,PLALANGAN,3374121003005,19,102,60,181
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,PLALANGAN,3374121003007,43,136,62,241
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,PLALANGAN,3374121003008,15,101,90,206
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,PLALANGAN,3374121003010,12,83,95,190
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,PLALANGAN,3374121003011,36,130,81,247
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,PONGANGAN,3374121006001,22,119,101,242
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,PONGANGAN,3374121006002,24,127,100,251
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,PONGANGAN,3374121006003,31,124,102,257
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,PONGANGAN,3374121006012,16,78,95,189
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,PONGANGAN,3374121006013,13,125,85,223
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,PONGANGAN,3374121006016,9,68,105,182
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,PONGANGAN,3374121006017,21,72,122,215
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SADENG,3374121011001,16,141,74,231
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SADENG,3374121011002,37,129,66,232
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SADENG,3374121011003,20,132,78,230
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SADENG,3374121011004,26,133,70,229
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SADENG,3374121011005,21,148,68,237
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SADENG,3374121011006,28,178,47,253
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SADENG,3374121011007,24,160,70,254
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SADENG,3374121011008,18,121,82,221
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SADENG,3374121011009,12,155,71,238
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SADENG,3374121011010,21,156,71,248
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SADENG,3374121011011,18,143,88,249
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SADENG,3374121011012,36,127,87,250
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SADENG,3374121011013,34,97,115,246
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SADENG,3374121011014,38,90,80,208
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SADENG,3374121011015,42,85,69,196
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SADENG,3374121011016,20,67,69,156
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SADENG,3374121011017,37,131,70,238
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SADENG,3374121011018,35,94,72,201
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SADENG,3374121011019,52,86,60,198
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SADENG,3374121011020,72,125,79,276
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SADENG,3374121011021,31,110,94,235
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SEKARAN,3374121009001,24,135,95,254
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SEKARAN,3374121009002,29,159,69,257
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SEKARAN,3374121009004,21,133,87,241
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SEKARAN,3374121009005,39,118,86,243
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SEKARAN,3374121009006,33,138,71,242
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SEKARAN,3374121009007,37,119,69,225
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SEKARAN,3374121009008,31,111,101,243
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SEKARAN,3374121009009,38,135,78,251
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SEKARAN,3374121009011,22,137,91,250
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SEKARAN,3374121009012,26,97,73,196
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SEKARAN,3374121009013,64,109,91,264
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SEKARAN,3374121009014,49,130,82,261
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SEKARAN,3374121009015,32,113,73,218
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SEKARAN,3374121009016,27,145,92,264
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SEKARAN,3374121009017,56,141,69,266
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SEKARAN,3374121009018,53,127,70,250
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SEKARAN,3374121009019,49,131,60,240
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SEKARAN,3374121009021,29,105,108,242
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SEKARAN,3374121009022,18,130,114,262
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SEKARAN,3374121009023,24,116,120,260
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SEKARAN,3374121009024,35,156,85,276
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SUKOREJO,3374121010002,36,115,111,262
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SUKOREJO,3374121010003,41,141,82,264
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SUKOREJO,3374121010006,29,142,112,283
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SUKOREJO,3374121010008,38,154,76,268
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SUKOREJO,3374121010009,59,108,98,265
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SUKOREJO,3374121010012,37,117,98,252
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SUKOREJO,3374121010015,32,121,70,223
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SUKOREJO,3374121010016,75,101,78,254
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SUKOREJO,3374121010018,51,108,94,253
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SUKOREJO,3374121010019,53,122,70,245
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SUKOREJO,3374121010020,46,105,59,210
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SUKOREJO,3374121010021,70,114,78,262
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SUKOREJO,3374121010023,8,92,125,225
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SUKOREJO,3374121010025,4,85,146,235
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SUKOREJO,3374121010026,22,108,124,254
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SUKOREJO,3374121010027,17,133,108,258
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SUKOREJO,3374121010030,18,110,78,206
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SUKOREJO,3374121010032,8,110,77,195
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SUKOREJO,3374121010033,59,131,78,268
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SUMURREJO,3374121014002,51,118,84,253
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SUMURREJO,3374121014003,75,114,48,237
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SUMURREJO,3374121014004,34,94,77,205
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SUMURREJO,3374121014005,35,144,88,267
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SUMURREJO,3374121014007,46,121,87,254
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SUMURREJO,3374121014009,23,124,103,250
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SUMURREJO,3374121014010,25,149,82,256
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SUMURREJO,3374121014011,31,124,93,248
JAWA TENGAH,KOTA SEMARANG,GUNUNGPATI,SUMURREJO,3374121014013,26,109,65,200
JAWA TENGAH,KOTA SEMARANG,MIJEN,BUBAKAN,3374141002001,43,134,92,269
JAWA TENGAH,KOTA SEMARANG,MIJEN,BUBAKAN,3374141002003,29,160,61,250
JAWA TENGAH,KOTA SEMARANG,MIJEN,BUBAKAN,3374141002004,45,134,51,230
JAWA TENGAH,KOTA SEMARANG,MIJEN,BUBAKAN,3374141002005,15,129,60,204
JAWA TENGAH,KOTA SEMARANG,MIJEN,BUBAKAN,3374141002006,28,114,69,211
JAWA TENGAH,KOTA SEMARANG,MIJEN,BUBAKAN,3374141002007,51,119,61,231
JAWA TENGAH,KOTA SEMARANG,MIJEN,BUBAKAN,3374141002008,25,137,73,235
JAWA TENGAH,KOTA SEMARANG,MIJEN,BUBAKAN,3374141002009,60,143,65,268
JAWA TENGAH,KOTA SEMARANG,MIJEN,CANGKIRAN,3374141001001,42,129,77,248
JAWA TENGAH,KOTA SEMARANG,MIJEN,CANGKIRAN,3374141001002,23,110,73,206
JAWA TENGAH,KOTA SEMARANG,MIJEN,CANGKIRAN,3374141001003,26,153,75,254
JAWA TENGAH,KOTA SEMARANG,MIJEN,CANGKIRAN,3374141001004,24,112,103,239
JAWA TENGAH,KOTA SEMARANG,MIJEN,CANGKIRAN,3374141001005,25,114,89,228
JAWA TENGAH,KOTA SEMARANG,MIJEN,CANGKIRAN,3374141001006,32,119,81,232
JAWA TENGAH,KOTA SEMARANG,MIJEN,CANGKIRAN,3374141001007,14,113,95,222
JAWA TENGAH,KOTA SEMARANG,MIJEN,CANGKIRAN,3374141001008,16,108,98,222
JAWA TENGAH,KOTA SEMARANG,MIJEN,CANGKIRAN,3374141001009,41,111,84,236
JAWA TENGAH,KOTA SEMARANG,MIJEN,CANGKIRAN,3374141001010,29,110,80,219
JAWA TENGAH,KOTA SEMARANG,MIJEN,CANGKIRAN,3374141001011,4,129,77,210
JAWA TENGAH,KOTA SEMARANG,MIJEN,CANGKIRAN,3374141001012,25,132,76,233
JAWA TENGAH,KOTA SEMARANG,MIJEN,CANGKIRAN,3374141001013,36,123,79,238
JAWA TENGAH,KOTA SEMARANG,MIJEN,JATIBARANG,3374141009001,23,118,87,228
JAWA TENGAH,KOTA SEMARANG,MIJEN,JATIBARANG,3374141009002,20,155,64,239
JAWA TENGAH,KOTA SEMARANG,MIJEN,JATIBARANG,3374141009004,24,132,69,225
JAWA TENGAH,KOTA SEMARANG,MIJEN,JATIBARANG,3374141009006,17,103,113,233
JAWA TENGAH,KOTA SEMARANG,MIJEN,JATIBARANG,3374141009007,18,104,89,211
JAWA TENGAH,KOTA SEMARANG,MIJEN,JATIBARANG,3374141009008,19,113,60,192
JAWA TENGAH,KOTA SEMARANG,MIJEN,JATIBARANG,3374141009009,25,123,65,213
JAWA TENGAH,KOTA SEMARANG,MIJEN,JATIBARANG,3374141009010,26,127,58,211
JAWA TENGAH,KOTA SEMARANG,MIJEN,JATISARI,3374141013002,27,135,66,228
JAWA TENGAH,KOTA SEMARANG,MIJEN,JATISARI,3374141013003,16,120,94,230
JAWA TENGAH,KOTA SEMARANG,MIJEN,JATISARI,3374141013004,24,137,75,236
JAWA TENGAH,KOTA SEMARANG,MIJEN,JATISARI,3374141013005,31,148,71,250
JAWA TENGAH,KOTA SEMARANG,MIJEN,JATISARI,3374141013006,29,121,67,217
JAWA TENGAH,KOTA SEMARANG,MIJEN,JATISARI,3374141013007,39,134,72,245
JAWA TENGAH,KOTA SEMARANG,MIJEN,JATISARI,3374141013008,73,97,68,238
JAWA TENGAH,KOTA SEMARANG,MIJEN,JATISARI,3374141013009,52,119,54,225
JAWA TENGAH,KOTA SEMARANG,MIJEN,JATISARI,3374141013011,28,131,71,230
JAWA TENGAH,KOTA SEMARANG,MIJEN,JATISARI,3374141013012,21,83,56,160
JAWA TENGAH,KOTA SEMARANG,MIJEN,JATISARI,3374141013013,53,114,64,231
JAWA TENGAH,KOTA SEMARANG,MIJEN,JATISARI,3374141013014,70,98,62,230
JAWA TENGAH,KOTA SEMARANG,MIJEN,JATISARI,3374141013015,57,122,77,256
JAWA TENGAH,KOTA SEMARANG,MIJEN,JATISARI,3374141013016,52,94,67,213
JAWA TENGAH,KOTA SEMARANG,MIJEN,JATISARI,3374141013017,56,109,77,242
JAWA TENGAH,KOTA SEMARANG,MIJEN,JATISARI,3374141013018,58,109,72,239
JAWA TENGAH,KOTA SEMARANG,MIJEN,JATISARI,3374141013019,48,127,92,267
JAWA TENGAH,KOTA SEMARANG,MIJEN,JATISARI,3374141013020,52,109,78,239
JAWA TENGAH,KOTA SEMARANG,MIJEN,JATISARI,3374141013021,72,112,59,243
JAWA TENGAH,KOTA SEMARANG,MIJEN,JATISARI,3374141013022,58,127,78,263
JAWA TENGAH,KOTA SEMARANG,MIJEN,JATISARI,3374141013023,39,121,97,257
JAWA TENGAH,KOTA SEMARANG,MIJEN,JATISARI,3374141013024,32,149,62,243
JAWA TENGAH,KOTA SEMARANG,MIJEN,JATISARI,3374141013025,53,136,52,241
JAWA TENGAH,KOTA SEMARANG,MIJEN,JATISARI,3374141013026,29,143,67,239
JAWA TENGAH,KOTA SEMARANG,MIJEN,JATISARI,3374141013027,47,110,73,230
JAWA TENGAH,KOTA SEMARANG,MIJEN,JATISARI,3374141013028,64,127,64,255
JAWA TENGAH,KOTA SEMARANG,MIJEN,JATISARI,3374141013029,54,109,85,248
JAWA TENGAH,KOTA SEMARANG,MIJEN,JATISARI,3374141013030,51,103,71,225
JAWA TENGAH,KOTA SEMARANG,MIJEN,JATISARI,3374141013031,58,104,73,235
JAWA TENGAH,KOTA SEMARANG,MIJEN,JATISARI,3374141013032,26,117,58,201
JAWA TENGAH,KOTA SEMARANG,MIJEN,KARANGMALANG,3374141003001,37,112,110,259
JAWA TENGAH,KOTA SEMARANG,MIJEN,KARANGMALANG,3374141003002,27,139,80,246
JAWA TENGAH,KOTA SEMARANG,MIJEN,KARANGMALANG,3374141003003,27,121,77,225
JAWA TENGAH,KOTA SEMARANG,MIJEN,KARANGMALANG,3374141003004,33,96,105,234
JAWA TENGAH,KOTA SEMARANG,MIJEN,KARANGMALANG,3374141003005,34,127,89,250
JAWA TENGAH,KOTA SEMARANG,MIJEN,KARANGMALANG,3374141003006,13,137,94,244
JAWA TENGAH,KOTA SEMARANG,MIJEN,KARANGMALANG,3374141003007,8,141,97,246
JAWA TENGAH,KOTA SEMARANG,MIJEN,KEDUNGPANE,3374141010001,28,113,84,225
JAWA TENGAH,KOTA SEMARANG,MIJEN,KEDUNGPANE,3374141010002,19,123,80,222
JAWA TENGAH,KOTA SEMARANG,MIJEN,KEDUNGPANE,3374141010003,14,141,69,224
JAWA TENGAH,KOTA SEMARANG,MIJEN,KEDUNGPANE,3374141010005,12,140,68,220
JAWA TENGAH,KOTA SEMARANG,MIJEN,KEDUNGPANE,3374141010006,11,127,91,229
JAWA TENGAH,KOTA SEMARANG,MIJEN,KEDUNGPANE,3374141010007,11,113,80,204
JAWA TENGAH,KOTA SEMARANG,MIJEN,KEDUNGPANE,3374141010008,11,130,81,222
JAWA TENGAH,KOTA SEMARANG,MIJEN,KEDUNGPANE,3374141010009,24,123,76,223
JAWA TENGAH,KOTA SEMARANG,MIJEN,KEDUNGPANE,3374141010010,23,146,72,241
JAWA TENGAH,KOTA SEMARANG,MIJEN,KEDUNGPANE,3374141010011,23,128,84,235
JAWA TENGAH,KOTA SEMARANG,MIJEN,KEDUNGPANE,3374141010013,20,96,96,212
JAWA TENGAH,KOTA SEMARANG,MIJEN,KEDUNGPANE,3374141010014,10,153,71,234
JAWA TENGAH,KOTA SEMARANG,MIJEN,KEDUNGPANE,3374141010015,20,119,99,238
JAWA TENGAH,KOTA SEMARANG,MIJEN,KEDUNGPANE,3374141010016,19,104,88,211
JAWA TENGAH,KOTA SEMARANG,MIJEN,KEDUNGPANE,3374141010017,21,143,65,229
JAWA TENGAH,KOTA SEMARANG,MIJEN,KEDUNGPANE,3374141010018,31,159,54,244
JAWA TENGAH,KOTA SEMARANG,MIJEN,KEDUNGPANE,3374141010019,35,116,86,237
JAWA TENGAH,KOTA SEMARANG,MIJEN,KEDUNGPANE,3374141010020,59,87,67,213
JAWA TENGAH,KOTA SEMARANG,MIJEN,KEDUNGPANE,3374141010021,66,63,101,230
JAWA TENGAH,KOTA SEMARANG,MIJEN,KEDUNGPANE,3374141010022,70,92,73,235
JAWA TENGAH,KOTA SEMARANG,MIJEN,MIJEN,3374141008001,31,120,72,223
JAWA TENGAH,KOTA SEMARANG,MIJEN,MIJEN,3374141008002,30,156,59,245
JAWA TENGAH,KOTA SEMARANG,MIJEN,MIJEN,3374141008003,45,101,62,208
JAWA TENGAH,KOTA SEMARANG,MIJEN,MIJEN,3374141008004,42,142,48,232
JAWA TENGAH,KOTA SEMARANG,MIJEN,MIJEN,3374141008005,79,155,40,274
JAWA TENGAH,KOTA SEMARANG,MIJEN,MIJEN,3374141008006,53,125,30,208
JAWA TENGAH,KOTA SEMARANG,MIJEN,MIJEN,3374141008007,31,129,95,255
JAWA TENGAH,KOTA SEMARANG,MIJEN,MIJEN,3374141008008,34,127,83,244
JAWA TENGAH,KOTA SEMARANG,MIJEN,MIJEN,3374141008009,10,131,65,206
JAWA TENGAH,KOTA SEMARANG,MIJEN,MIJEN,3374141008010,13,146,71,230
